id,player,sets_diff,win,points_win,points_lose,points_diff,points_total,match_time,idx
A Poprocky_109216,A Poprocky,-1,0,47,48,-1,95,2021-08-04 16:47:00,510579
I Abelmasov_109290,I Abelmasov,2,1,40,29,11,69,2021-08-04 16:49:00,510580
Yaroslava Prykhodko_1337397722,Yaroslava Prykhodko,-3,0,20,33,-13,53,2021-08-04 16:50:00,510581
Yurii Kolos_136660,Yurii Kolos,-3,0,19,34,-15,53,2021-08-04 16:50:00,510582
Nazarii Hrytsyienko_1845721309,Nazarii Hrytsyienko,-3,0,20,33,-13,53,2021-08-04 16:55:00,510583
Maksym Marchuk_136730,Maksym Marchuk,3,1,40,31,9,71,2021-08-04 16:55:00,510584
Vadim Tokar_969960395,Vadim Tokar,1,1,50,46,4,96,2021-08-04 17:00:00,510585
Matej Zaboj_136796,Matej Zaboj,3,1,33,16,17,49,2021-08-04 17:00:00,510586
Alina Novosad_136847,Alina Novosad,2,1,42,28,14,70,2021-08-04 17:00:00,510587
Ja Kanera_24476,Ja Kanera,-2,0,42,45,-3,87,2021-08-04 17:02:00,510588
Pavlo Khakhamidi_136690,Pavlo Khakhamidi,-1,0,48,44,4,92,2021-08-04 17:05:00,510589
Serhii Baranovskyi_1878731462,Serhii Baranovskyi,-1,0,37,51,-14,88,2021-08-04 17:05:00,510590
Dmytro Lazuryk_136857,Dmytro Lazuryk,2,1,38,30,8,68,2021-08-04 17:10:00,510591
S Muslikov_109253,S Muslikov,-2,0,32,43,-11,75,2021-08-04 17:10:00,510592
Anatolii Chaplianka_653281039,Anatolii Chaplianka,-3,0,17,33,-16,50,2021-08-04 17:10:00,510593
Vasyl Kondratenko_136868,Vasyl Kondratenko,2,1,38,35,3,73,2021-08-04 17:15:00,510594
Oleksandr Semenets_456329020,Oleksandr Semenets,-1,0,39,48,-9,87,2021-08-04 17:15:00,510595
A Frolov_109291,A Frolov,1,1,50,46,4,96,2021-08-04 17:19:00,510596
Vladyslav Batenko_913019073,Vladyslav Batenko,3,1,33,23,10,56,2021-08-04 17:20:00,510597
Viktor Hei_136661,Viktor Hei,-1,0,42,52,-10,94,2021-08-04 17:20:00,510598
G Karpovkin_109217,G Karpovkin,-3,0,20,33,-13,53,2021-08-04 17:21:00,510599
Maksym Balakiriev_136731,Maksym Balakiriev,1,1,52,48,4,100,2021-08-04 17:25:00,510600
Vikroriya Pryshchepa_1339999591,Vikroriya Pryshchepa,-2,0,39,40,-1,79,2021-08-04 17:25:00,510601
Lubomir Kriz_136797,Lubomir Kriz,2,1,42,39,3,81,2021-08-04 17:30:00,510602
Vitali Rychkou_1606490944,Vitali Rychkou,-3,0,27,37,-10,64,2021-08-04 17:30:00,510603
Anastasiia Mydvetska_136848,Anastasiia Mydvetska,-1,0,44,49,-5,93,2021-08-04 17:30:00,510604
jr. Havlik_24477,jr. Havlik,3,1,33,15,18,48,2021-08-04 17:31:00,510605
Grygoriy Kuzmenko_1918676392,Grygoriy Kuzmenko,1,1,45,45,0,90,2021-08-04 17:35:00,510606
Oleksandr Lysenko_136691,Oleksandr Lysenko,2,1,45,39,6,84,2021-08-04 17:35:00,510607
S Kulikov_109254,S Kulikov,3,1,33,23,10,56,2021-08-04 17:38:00,510608
Yevhen Masko_1106816050,Yevhen Masko,-3,0,22,33,-11,55,2021-08-04 17:40:00,510609
Vladyslav Mishchenko_136858,Vladyslav Mishchenko,3,1,33,22,11,55,2021-08-04 17:40:00,510610
A Poprocky_109218,A Poprocky,-2,0,37,45,-8,82,2021-08-04 17:44:00,510611
Viktor Bereza_136869,Viktor Bereza,-3,0,23,35,-12,58,2021-08-04 17:45:00,510612
Serhii Kinash_251870306,Serhii Kinash,-3,0,21,33,-12,54,2021-08-04 17:45:00,510613
Volodymyr Kuzmych_136662,Volodymyr Kuzmych,3,1,35,24,11,59,2021-08-04 17:50:00,510614
Denys Pesternikov_136739,Denys Pesternikov,-3,0,25,36,-11,61,2021-08-04 17:50:00,510615
Anatolii Chaplianka_1989044999,Anatolii Chaplianka,2,1,42,33,9,75,2021-08-04 17:50:00,510616
Serhii Khandetskyi_136732,Serhii Khandetskyi,-2,0,33,40,-7,73,2021-08-04 17:55:00,510617
Dmytro Halai_2093171569,Dmytro Halai,-3,0,25,34,-9,59,2021-08-04 17:55:00,510618
I Abelmasov_109292,I Abelmasov,-3,0,24,36,-12,60,2021-08-04 17:56:00,510619
A Alekseyev_109255,A Alekseyev,-2,0,33,43,-10,76,2021-08-04 17:59:00,510620
Alina Novosad_136849,Alina Novosad,3,1,34,24,10,58,2021-08-04 18:00:00,510621
Lubomir Kriz_136798,Lubomir Kriz,3,1,33,12,21,45,2021-08-04 18:00:00,510622
A Zikmund_24478,A Zikmund,3,1,35,28,7,63,2021-08-04 18:00:00,510623
Alina Kurtenko_2020914225,Alina Kurtenko,-2,0,33,38,-5,71,2021-08-04 18:00:00,510624
Dmytro Vakhta_1385230163,Dmytro Vakhta,3,1,33,20,13,53,2021-08-04 18:05:00,510625
Borys Kostiuk_136692,Borys Kostiuk,-2,0,33,43,-10,76,2021-08-04 18:05:00,510626
Vadim Tokar_1479637963,Vadim Tokar,-2,0,37,42,-5,79,2021-08-04 18:10:00,510627
Dmytro Lazuryk_136859,Dmytro Lazuryk,2,1,40,32,8,72,2021-08-04 18:10:00,510628
Igor Koshkodan_136870,Igor Koshkodan,1,1,46,49,-3,95,2021-08-04 18:15:00,510629
Roman Cherevko_1627438506,Roman Cherevko,2,1,38,40,-2,78,2021-08-04 18:15:00,510630
K Simonov_109219,K Simonov,3,1,33,13,20,46,2021-08-04 18:17:00,510631
V Sidorin_109293,V Sidorin,1,1,47,47,0,94,2021-08-04 18:19:00,510632
Bohdan Chaikovskyi_136663,Bohdan Chaikovskyi,2,1,39,38,1,77,2021-08-04 18:20:00,510633
Serhii Nemtsov_136740,Serhii Nemtsov,3,1,34,18,16,52,2021-08-04 18:20:00,510634
Oleksandr Semenets_1932616892,Oleksandr Semenets,1,1,43,50,-7,93,2021-08-04 18:20:00,510635
Serhii Kinash_1876892738,Serhii Kinash,-3,0,27,38,-11,65,2021-08-04 18:25:00,510636
Maksym Marchuk_136733,Maksym Marchuk,3,1,33,19,14,52,2021-08-04 18:25:00,510637
Olena Nalisnikovska_136850,Olena Nalisnikovska,-1,0,42,42,0,84,2021-08-04 18:30:00,510638
jr. Hruska_24479,jr. Hruska,1,1,44,43,1,87,2021-08-04 18:30:00,510639
Andrii Herasymenko_567339589,Andrii Herasymenko,1,1,53,51,2,104,2021-08-04 18:30:00,510640
Matej Zaboj_136799,Matej Zaboj,-2,0,33,41,-8,74,2021-08-04 18:30:00,510641
S Muslikov_109442,S Muslikov,-1,0,45,48,-3,93,2021-08-04 18:31:00,510642
Yaroslava Prykhodko_533389223,Yaroslava Prykhodko,-1,0,46,52,-6,98,2021-08-04 18:35:00,510643
Hryhorii Kulishov_136693,Hryhorii Kulishov,1,1,48,42,6,90,2021-08-04 18:35:00,510644
Illia Valchuk_136860,Illia Valchuk,2,1,38,33,5,71,2021-08-04 18:40:00,510645
Nazarii Hrytsyienko_1202093474,Nazarii Hrytsyienko,2,1,40,38,2,78,2021-08-04 18:40:00,510646
Sergii Skhabitskiy_136871,Sergii Skhabitskiy,-3,0,18,33,-15,51,2021-08-04 18:45:00,510647
A Poprocky_109444,A Poprocky,-1,0,37,48,-11,85,2021-08-04 18:45:00,510648
Liubomyr Sheshurak_1665520177,Liubomyr Sheshurak,-3,0,22,33,-11,55,2021-08-04 18:45:00,510649
D Evlahin_109446,D Evlahin,-1,0,47,45,2,92,2021-08-04 18:49:00,510650
Oleksandr Oleskevych_136741,Oleksandr Oleskevych,-3,0,16,33,-17,49,2021-08-04 18:50:00,510651
Serhii Baranovskyi_1926807430,Serhii Baranovskyi,-1,0,41,49,-8,90,2021-08-04 18:50:00,510652
Yurii Kolos_136664,Yurii Kolos,2,1,42,39,3,81,2021-08-04 18:50:00,510653
Maksym Balakiriev_136734,Maksym Balakiriev,-2,0,35,41,-6,76,2021-08-04 18:55:00,510654
Ivan Kozyr_831727479,Ivan Kozyr,2,1,54,51,3,105,2021-08-04 18:55:00,510655
Anatolii Chaplianka_33844830,Anatolii Chaplianka,-1,0,48,47,1,95,2021-08-04 19:00:00,510656
Svitlana Yureneva_136851,Svitlana Yureneva,-3,0,16,33,-17,49,2021-08-04 19:00:00,510657
Petr Dvorak_136800,Petr Dvorak,3,1,33,21,12,54,2021-08-04 19:00:00,510658
A Zikmund_24480,A Zikmund,-1,0,45,53,-8,98,2021-08-04 19:00:00,510659
Vladyslav Batenko_2139427625,Vladyslav Batenko,3,1,34,20,14,54,2021-08-04 19:05:00,510660
Pavlo Khakhamidi_136694,Pavlo Khakhamidi,3,1,33,21,12,54,2021-08-04 19:05:00,510661
Rodion Kapinus_136861,Rodion Kapinus,-2,0,27,40,-13,67,2021-08-04 19:10:00,510662
Vikroriya Pryshchepa_1147562960,Vikroriya Pryshchepa,-3,0,27,35,-8,62,2021-08-04 19:10:00,510663
A Alekseyev_109443,A Alekseyev,1,1,48,48,0,96,2021-08-04 19:11:00,510664
Vasyl Kondratenko_136872,Vasyl Kondratenko,-2,0,38,42,-4,80,2021-08-04 19:15:00,510665
Vitali Rychkou_1737046618,Vitali Rychkou,-3,0,29,37,-8,66,2021-08-04 19:15:00,510666
I Abelmasov_109447,I Abelmasov,2,1,37,34,3,71,2021-08-04 19:16:00,510667
G Karpovkin_109445,G Karpovkin,-3,0,32,38,-6,70,2021-08-04 19:16:00,510668
Serhii Nemtsov_136742,Serhii Nemtsov,1,1,48,46,2,94,2021-08-04 19:20:00,510669
Viktor Hei_136665,Viktor Hei,-2,0,31,43,-12,74,2021-08-04 19:20:00,510670
Andrii Zeniuk_1570698561,Andrii Zeniuk,-2,0,32,39,-7,71,2021-08-04 19:20:00,510671
Maksym Marchuk_136735,Maksym Marchuk,-1,0,32,46,-14,78,2021-08-04 19:25:00,510672
Yevhen Masko_1940239169,Yevhen Masko,2,1,40,38,2,78,2021-08-04 19:25:00,510673
Serhii Kinash_991396288,Serhii Kinash,-3,0,18,33,-15,51,2021-08-04 19:30:00,510674
Anastasiia Mydvetska_136852,Anastasiia Mydvetska,-3,0,15,34,-19,49,2021-08-04 19:30:00,510675
Matej Zaboj_136801,Matej Zaboj,3,1,34,24,10,58,2021-08-04 19:30:00,510676
Oleksandr Semenets_456829432,Oleksandr Semenets,1,1,51,48,3,99,2021-08-04 19:35:00,510677
Oleksandr Lysenko_136695,Oleksandr Lysenko,2,1,35,30,5,65,2021-08-04 19:35:00,510678
jr. Havlik_24481,jr. Havlik,-1,0,42,53,-11,95,2021-08-04 19:35:00,510679
Vladyslav Mishchenko_136862,Vladyslav Mishchenko,-1,0,44,49,-5,93,2021-08-04 19:40:00,510680
Dmytro Halai_1713250096,Dmytro Halai,3,1,35,18,17,53,2021-08-04 19:40:00,510681
D Tikhnenko_109260,D Tikhnenko,2,1,47,40,7,87,2021-08-04 19:42:00,510682
Alina Kurtenko_141302956,Alina Kurtenko,3,1,33,19,14,52,2021-08-04 19:45:00,510683
Viktor Bereza_136873,Viktor Bereza,-1,0,48,48,0,96,2021-08-04 19:45:00,510684
M Andrusenko_109220,M Andrusenko,1,1,48,50,-2,98,2021-08-04 19:46:00,510685
S Kaplan_109294,S Kaplan,-3,0,28,35,-7,63,2021-08-04 19:46:00,510686
Dmytro Vakhta_1797874829,Dmytro Vakhta,-3,0,25,34,-9,59,2021-08-04 19:50:00,510687
Volodymyr Kuzmych_136666,Volodymyr Kuzmych,3,1,33,15,18,48,2021-08-04 19:50:00,510688
Denys Pesternikov_136743,Denys Pesternikov,1,1,48,43,5,91,2021-08-04 19:50:00,510689
Vadim Tokar_2029537848,Vadim Tokar,2,1,42,32,10,74,2021-08-04 19:55:00,510690
Serhii Khandetskyi_136736,Serhii Khandetskyi,1,1,44,47,-3,91,2021-08-04 19:55:00,510691
Roman Cherevko_228939981,Roman Cherevko,2,1,43,35,8,78,2021-08-04 20:00:00,510692
Olena Nalisnikovska_136684,Olena Nalisnikovska,3,1,36,28,8,64,2021-08-04 20:00:00,510693
Oleksandr Shchytka_671255970,Oleksandr Shchytka,-2,0,24,39,-15,63,2021-08-04 20:05:00,510694
Borys Kostiuk_136696,Borys Kostiuk,-1,0,47,49,-2,96,2021-08-04 20:05:00,510695
O Pronin_109261,O Pronin,1,1,57,58,-1,115,2021-08-04 20:05:00,510696
Ja Kanera_24522,Ja Kanera,3,1,34,23,11,57,2021-08-04 20:09:00,510697
Stanislav Harenko_1413384101,Stanislav Harenko,-1,0,50,52,-2,102,2021-08-04 20:10:00,510698
Illia Valchuk_136711,Illia Valchuk,-1,0,39,50,-11,89,2021-08-04 20:10:00,510699
Matej Beran_137220,Matej Beran,-2,0,36,36,0,72,2021-08-04 20:10:00,510700
Anton Veliiev_1071415130,Anton Veliiev,1,1,48,48,0,96,2021-08-04 20:15:00,510701
Igor Koshkodan_136874,Igor Koshkodan,2,1,35,32,3,67,2021-08-04 20:15:00,510702
Al-i Zhelubenkov_109295,Al-i Zhelubenkov,-3,0,23,34,-11,57,2021-08-04 20:15:00,510703
N Lyfenko_109221,N Lyfenko,-3,0,16,33,-17,49,2021-08-04 20:17:00,510704
Anna Miklukha_1384347744,Anna Miklukha,-1,0,48,50,-2,98,2021-08-04 20:20:00,510705
Bohdan Chaikovskyi_136667,Bohdan Chaikovskyi,2,1,47,37,10,84,2021-08-04 20:20:00,510706
Vadym Bochkovskyi_136744,Vadym Bochkovskyi,-2,0,33,44,-11,77,2021-08-04 20:20:00,510707
Maksym Balakiriev_136737,Maksym Balakiriev,-2,0,33,43,-10,76,2021-08-04 20:25:00,510708
Nazarii Hrytsyienko_140590791,Nazarii Hrytsyienko,3,1,35,20,15,55,2021-08-04 20:25:00,510709
Andrii Zeniuk_1013776844,Andrii Zeniuk,-1,0,38,50,-12,88,2021-08-04 20:30:00,510710
Olena Nalisnikovska_136853,Olena Nalisnikovska,-3,0,25,34,-9,59,2021-08-04 20:30:00,510711
jr. Havlik_24523,jr. Havlik,-3,0,22,33,-11,55,2021-08-04 20:30:00,510712
Hryhorii Kulishov_136697,Hryhorii Kulishov,3,1,37,29,8,66,2021-08-04 20:35:00,510713
Roman Derypaska_379948563,Roman Derypaska,-3,0,15,33,-18,48,2021-08-04 20:35:00,510714
Oleksandr Shchytka_1639125202,Oleksandr Shchytka,-2,0,39,45,-6,84,2021-08-04 20:40:00,510715
Petr Dvorak_137221,Petr Dvorak,2,1,42,29,13,71,2021-08-04 20:40:00,510716
Illia Valchuk_136863,Illia Valchuk,2,1,45,35,10,80,2021-08-04 20:40:00,510717
Sergii Skhabitskiy_136875,Sergii Skhabitskiy,-3,0,24,33,-9,57,2021-08-04 20:45:00,510718
V Marshalov_109222,V Marshalov,2,1,51,42,9,93,2021-08-04 20:45:00,510719
Borys Buriak_1027173194,Borys Buriak,1,1,50,51,-1,101,2021-08-04 20:45:00,510720
A Frolov_109296,A Frolov,2,1,42,29,13,71,2021-08-04 20:46:00,510721
Viktor Hei_136668,Viktor Hei,-2,0,30,41,-11,71,2021-08-04 20:50:00,510722
Oleksandr Oleskevych_136745,Oleksandr Oleskevych,1,1,45,41,4,86,2021-08-04 20:50:00,510723
Andrii Herasymenko_50737597,Andrii Herasymenko,2,1,40,34,6,74,2021-08-04 20:50:00,510724
S Kuzmin_109262,S Kuzmin,-1,0,44,50,-6,94,2021-08-04 20:52:00,510725
Serhii Sokolov_136738,Serhii Sokolov,3,1,33,26,7,59,2021-08-04 20:55:00,510726
Yaroslava Prykhodko_1548709593,Yaroslava Prykhodko,-3,0,20,33,-13,53,2021-08-04 20:55:00,510727
Anastasiia Mydvetska_136854,Anastasiia Mydvetska,2,1,46,39,7,85,2021-08-04 21:00:00,510728
Jonas Kulveit_136802,Jonas Kulveit,1,1,51,44,7,95,2021-08-04 21:00:00,510729
Andrii Kotik_728482849,Andrii Kotik,1,1,42,45,-3,87,2021-08-04 21:00:00,510730
R Jamrich_24482,R Jamrich,-3,0,11,33,-22,44,2021-08-04 21:01:00,510731
Vadim Tokar_1301536765,Vadim Tokar,3,1,33,16,17,49,2021-08-04 21:05:00,510732
Oleksandr Lysenko_136698,Oleksandr Lysenko,-1,0,43,47,-4,90,2021-08-04 21:05:00,510733
Vladyslav Mishchenko_136864,Vladyslav Mishchenko,-1,0,46,54,-8,100,2021-08-04 21:10:00,510734
Serhii Baranovskyi_464040737,Serhii Baranovskyi,2,1,40,28,12,68,2021-08-04 21:10:00,510735
Stanislav Harenko_620766620,Stanislav Harenko,-2,0,29,39,-10,68,2021-08-04 21:15:00,510736
Viktor Bereza_136876,Viktor Bereza,-2,0,27,42,-15,69,2021-08-04 21:15:00,510737
T Razinkov_109223,T Razinkov,-2,0,38,43,-5,81,2021-08-04 21:15:00,510738
D Merzlikin_109297,D Merzlikin,2,1,38,36,2,74,2021-08-04 21:15:00,510739
Oleksandr Shchytka_1586987144,Oleksandr Shchytka,-2,0,30,40,-10,70,2021-08-04 21:20:00,510740
Oleh Chulanov_136669,Oleh Chulanov,2,1,39,34,5,73,2021-08-04 21:20:00,510741
Serhii Nemtsov_136746,Serhii Nemtsov,-1,0,41,50,-9,91,2021-08-04 21:20:00,510742
Dmytro Halai_308211221,Dmytro Halai,-1,0,48,43,5,91,2021-08-04 21:25:00,510743
Serhii Khandetskyi_137222,Serhii Khandetskyi,3,1,37,29,8,66,2021-08-04 21:25:00,510744
V Staroverov_109263,V Staroverov,-3,0,16,33,-17,49,2021-08-04 21:29:00,510745
Anna Miklukha_945085929,Anna Miklukha,-2,0,35,42,-7,77,2021-08-04 21:30:00,510746
Jr. Mecl_24483,Jr. Mecl,2,1,41,33,8,74,2021-08-04 21:30:00,510747
Martin Juhasz_136803,Martin Juhasz,2,1,40,29,11,69,2021-08-04 21:30:00,510748
Vitalii Kyilo_136699,Vitalii Kyilo,2,1,41,30,11,71,2021-08-04 21:35:00,510749
Vitali Rychkou_1146997000,Vitali Rychkou,-1,0,43,48,-5,91,2021-08-04 21:35:00,510750
Andrii Zeniuk_140662049,Andrii Zeniuk,-2,0,32,40,-8,72,2021-08-04 21:40:00,510751
S Kuzmin_109264,S Kuzmin,1,1,47,40,7,87,2021-08-04 21:43:00,510752
Yaroslav Tkachenko_136877,Yaroslav Tkachenko,-3,0,19,33,-14,52,2021-08-04 21:45:00,510753
Roman Derypaska_379983277,Roman Derypaska,-2,0,31,40,-9,71,2021-08-04 21:45:00,510754
V Marshalov_109224,V Marshalov,3,1,33,25,8,58,2021-08-04 21:46:00,510755
A Frolov_109298,A Frolov,2,1,44,36,8,80,2021-08-04 21:47:00,510756
Borys Buriak_1587553634,Borys Buriak,-2,0,40,43,-3,83,2021-08-04 21:50:00,510757
Denys Pesternikov_136747,Denys Pesternikov,-3,0,21,34,-13,55,2021-08-04 21:50:00,510758
Serhii Sokolov_137223,Serhii Sokolov,2,1,43,31,12,74,2021-08-04 21:55:00,510759
Stanislav Harenko_852131655,Stanislav Harenko,3,1,33,24,9,57,2021-08-04 21:55:00,510760
Martin Juhasz_136804,Martin Juhasz,-1,0,41,49,-8,90,2021-08-04 22:00:00,510761
Vladyslav Batenko_1996046825,Vladyslav Batenko,2,1,43,35,8,78,2021-08-04 22:00:00,510762
D Salomon_24484,D Salomon,2,1,39,32,7,71,2021-08-04 22:00:00,510763
Oleksandr Lysenko_136700,Oleksandr Lysenko,3,1,33,15,18,48,2021-08-04 22:05:00,510764
Alina Kurtenko_95060977,Alina Kurtenko,-2,0,34,42,-8,76,2021-08-04 22:05:00,510765
Vadym Nechyporuk_589860701,Vadym Nechyporuk,3,1,33,15,18,48,2021-08-04 22:10:00,510766
O Pronin_109265,O Pronin,2,1,36,30,6,66,2021-08-04 22:11:00,510767
Viktor Bereza_136878,Viktor Bereza,-3,0,24,35,-11,59,2021-08-04 22:15:00,510768
Grygoriy Kuzmenko_370754772,Grygoriy Kuzmenko,2,1,44,34,10,78,2021-08-04 22:15:00,510769
N Lyfenko_109225,N Lyfenko,2,1,42,32,10,74,2021-08-04 22:16:00,510770
Al-i Zhelubenkov_109299,Al-i Zhelubenkov,-1,0,43,47,-4,90,2021-08-04 22:17:00,510771
Yurii Kolos_136671,Yurii Kolos,2,1,41,28,13,69,2021-08-04 22:20:00,510772
Roman Cherevko_1063730056,Roman Cherevko,-2,0,40,45,-5,85,2021-08-04 22:20:00,510773
Vadym Bochkovskyi_136748,Vadym Bochkovskyi,3,1,34,22,12,56,2021-08-04 22:20:00,510774
Oleh Obidnyi_1642118281,Oleh Obidnyi,-1,0,47,48,-1,95,2021-08-04 22:25:00,510775
Oleksandr Shchytka_839974347,Oleksandr Shchytka,-2,0,31,41,-10,72,2021-08-04 22:30:00,510776
M Bittner_24485,M Bittner,-1,0,52,56,-4,108,2021-08-04 22:30:00,510777
Jonas Kulveit_136805,Jonas Kulveit,1,1,47,40,7,87,2021-08-04 22:30:00,510778
V Staroverov_109448,V Staroverov,-1,0,42,49,-7,91,2021-08-04 22:35:00,510779
Pavlo Khakhamidi_136701,Pavlo Khakhamidi,-2,0,29,40,-11,69,2021-08-04 22:35:00,510780
Vasyl Kondratenko_136879,Vasyl Kondratenko,-1,0,44,48,-4,92,2021-08-04 22:45:00,510781
Nazarii Hrytsyienko_722331233,Nazarii Hrytsyienko,-2,0,43,47,-4,90,2021-08-04 22:45:00,510782
T Razinkov_109450,T Razinkov,-3,0,17,33,-16,50,2021-08-04 22:47:00,510783
Al-i Zhelubenkov_109453,Al-i Zhelubenkov,2,1,53,48,5,101,2021-08-04 22:49:00,510784
Oleksandr Oleskevych_136749,Oleksandr Oleskevych,-3,0,22,34,-12,56,2021-08-04 22:50:00,510785
Oleh Obidnyi_428296085,Oleh Obidnyi,1,1,51,49,2,100,2021-08-04 23:00:00,510786
Tomas Kanka_136806,Tomas Kanka,-2,0,36,44,-8,80,2021-08-04 23:00:00,510787
D Salomon_24486,D Salomon,-2,0,36,39,-3,75,2021-08-04 23:04:00,510788
Borys Buriak_117094102,Borys Buriak,-2,0,38,44,-6,82,2021-08-04 23:05:00,510789
D Tikhnenko_109449,D Tikhnenko,-1,0,37,48,-11,85,2021-08-04 23:07:00,510790
N Lyfenko_109451,N Lyfenko,2,1,44,32,12,76,2021-08-04 23:15:00,510791
Denys Pesternikov_136750,Denys Pesternikov,-2,0,41,47,-6,88,2021-08-04 23:20:00,510792
D Merzlikin_109452,D Merzlikin,-3,0,26,38,-12,64,2021-08-04 23:25:00,510793
Jonas Kulveit_136807,Jonas Kulveit,3,1,33,22,11,55,2021-08-04 23:30:00,510794
Jr. Mecl_24487,Jr. Mecl,3,1,34,19,15,53,2021-08-04 23:31:00,510795
N Sukharnikov_109266,N Sukharnikov,-3,0,21,33,-12,54,2021-08-04 23:35:00,510796
Oleksandr Shkurupii_1775967837,Oleksandr Shkurupii,-1,0,55,55,0,110,2021-08-04 23:35:00,510797
Serhii Hilitukha_1179607680,Serhii Hilitukha,-3,0,16,33,-17,49,2021-08-04 23:45:00,510798
V Chahur_109226,V Chahur,-3,0,15,33,-18,48,2021-08-04 23:47:00,510799
V Safonov_109300,V Safonov,2,1,43,29,14,72,2021-08-04 23:48:00,510800
Andrii Lukatskyi_136751,Andrii Lukatskyi,2,1,46,38,8,84,2021-08-04 23:50:00,510801
R Jamrich_24524,R Jamrich,2,1,45,37,8,82,2021-08-04 23:59:00,510802
Michal Vavra_146118,Michal Vavra,1,1,51,45,6,96,2021-08-05 00:00:00,510803
M Sulc_25466,M Sulc,-3,0,28,36,-8,64,2021-08-05 00:02:00,510804
R Pavlenko_113699,R Pavlenko,1,1,47,49,-2,96,2021-08-05 00:03:00,510805
Serhii Sokolov_145733,Serhii Sokolov,-1,0,53,56,-3,109,2021-08-05 00:05:00,510806
Mykola Zakladnyi_571133002,Mykola Zakladnyi,2,1,41,32,9,73,2021-08-05 00:10:00,510807
Oleksandr Brezytskyi_1577562609,Oleksandr Brezytskyi,-3,0,21,33,-12,54,2021-08-05 00:15:00,510808
V Sidorin_113619,V Sidorin,2,1,41,34,7,75,2021-08-05 00:15:00,510809
A Petrov_113685,A Petrov,-1,0,43,47,-4,90,2021-08-05 00:16:00,510810
Serhii Yatsenko_145800,Serhii Yatsenko,-3,0,14,33,-19,47,2021-08-05 00:20:00,510811
Oleksandr Kovalchuk_145748,Oleksandr Kovalchuk,-3,0,28,38,-10,66,2021-08-05 00:25:00,510812
M Huk_25467,M Huk,1,1,48,42,6,90,2021-08-05 00:30:00,510813
Oleksandr Lysenko_145734,Oleksandr Lysenko,3,1,33,14,19,47,2021-08-05 00:35:00,510814
V Kalachev_113700,V Kalachev,2,1,45,41,4,86,2021-08-05 00:40:00,510815
A Vlasov_113620,A Vlasov,-2,0,31,41,-10,72,2021-08-05 00:47:00,510816
Volodymyr Melnykov_145801,Volodymyr Melnykov,-1,0,47,44,3,91,2021-08-05 00:50:00,510817
Oleksandr Mishchenko_145749,Oleksandr Mishchenko,3,1,34,23,11,57,2021-08-05 00:55:00,510818
O Shagarov_113686,O Shagarov,2,1,44,40,4,84,2021-08-05 00:59:00,510819
Hryhorii Kulishov_145735,Hryhorii Kulishov,-2,0,36,44,-8,80,2021-08-05 01:05:00,510820
S Martyukhin_113701,S Martyukhin,1,1,54,51,3,105,2021-08-05 01:10:00,510821
Oleksandr Brezytskyi_566503767,Oleksandr Brezytskyi,3,1,33,16,17,49,2021-08-05 01:10:00,510822
Oleksii Tiutiunnyk_1765456192,Oleksii Tiutiunnyk,2,1,41,41,0,82,2021-08-05 01:15:00,510823
D Balakin_113621,D Balakin,2,1,41,19,22,60,2021-08-05 01:18:00,510824
Dmytro Arzanov_287409185,Dmytro Arzanov,1,1,46,39,7,85,2021-08-05 01:20:00,510825
Serhii Tkachev_145750,Serhii Tkachev,1,1,49,44,5,93,2021-08-05 01:25:00,510826
Va Ivanov_113687,Va Ivanov,2,1,44,28,16,72,2021-08-05 01:30:00,510827
Oleksandr Lysenko_145736,Oleksandr Lysenko,3,1,36,25,11,61,2021-08-05 01:35:00,510828
V Sidorin_113622,V Sidorin,2,1,43,31,12,74,2021-08-05 01:49:00,510829
Andrii Selin_563386240,Andrii Selin,-2,0,42,43,-1,85,2021-08-05 01:50:00,510830
A Petrov_113688,A Petrov,3,1,33,23,10,56,2021-08-05 01:52:00,510831
Oleksandr Mishchenko_145751,Oleksandr Mishchenko,-1,0,50,43,7,93,2021-08-05 01:55:00,510832
R Pavlenko_113702,R Pavlenko,1,1,50,39,11,89,2021-08-05 01:56:00,510833
Serhii Sokolov_145737,Serhii Sokolov,-1,0,51,62,-11,113,2021-08-05 02:05:00,510834
D Balakin_113623,D Balakin,-3,0,19,33,-14,52,2021-08-05 02:18:00,510835
Va Ivanov_113689,Va Ivanov,-2,0,27,41,-14,68,2021-08-05 02:18:00,510836
Dmytro Arzanov_352955938,Dmytro Arzanov,-1,0,43,47,-4,90,2021-08-05 02:20:00,510837
S Martyukhin_113703,S Martyukhin,3,1,33,18,15,51,2021-08-05 02:23:00,510838
Oleksandr Kovalchuk_145752,Oleksandr Kovalchuk,2,1,49,35,14,84,2021-08-05 02:25:00,510839
Andrii Shcherbak_145738,Andrii Shcherbak,-3,0,23,33,-10,56,2021-08-05 02:35:00,510840
D Sayanov_113704,D Sayanov,-2,0,32,38,-6,70,2021-08-05 02:45:00,510841
T Yusipov_113690,T Yusipov,-3,0,21,33,-12,54,2021-08-05 02:46:00,510842
Andrii Selin_1408967937,Andrii Selin,-3,0,19,35,-16,54,2021-08-05 02:50:00,510843
A Gerasimov_113624,A Gerasimov,-2,0,31,43,-12,74,2021-08-05 02:50:00,510844
Pavlo Babenko_145753,Pavlo Babenko,3,1,33,17,16,50,2021-08-05 02:55:00,510845
